Ad_Post_Date,Ad_Views,Address,Agency,District,ID,Link,Price,Price_Unit,Property_Type,Seller,Seller_Contact,Seller_Email,Title
"Aug 1, 2023",172,Bhangal,Ghar Jagga Bazar Realestate,Kathmandu,NH20077,https://www.nepalhomes.com/detail/house-for-sale-NH20077,2.6 Cr,NA,House,Avinish Bantawa,9818909311,gharjaggabazar@gmail.com,House for Sale
"Jul 31, 2023",96,Baluwatar,Nepal Home Search,Kathmandu,NH20070,https://www.nepalhomes.com/detail/residential-land-for-sale-NH20070,85 Lac,aana,Land,Prakash Subba,9802070333,info@nepalhomesearch.com,Residential Land for Sale
"Jul 29, 2023",52,Chardhara,C Marg Service,Kathmandu,NH20064,https://www.nepalhomes.com/detail/residential-land-for-sale-NH20064,35 Lac,aana,Land,Chetan Jagat,9840042012,cmargservice@gmail.com,Residential Land for Sale
"Jul 29, 2023",142,Kirtipur,C Marg Service,Kathmandu,NH20066,https://www.nepalhomes.com/detail/residential-land-for-sale-NH20066,32 Lac,aana,Land,Chetan Jagat,9840042012,cmargservice@gmail.com,Residential Land for Sale
"Jul 29, 2023",80,Salyanthan,C Marg Service,Kathmandu,NH20065,https://www.nepalhomes.com/detail/residential-land-for-sale-NH20065,28 Lac,aana,Land,Chetan Jagat,9840042012,cmargservice@gmail.com,Residential Land for Sale
"Jul 31, 2023",60,Anamnagar,Nepal Home Search,Kathmandu,NH20069,https://www.nepalhomes.com/detail/commercial-building-for-rent-NH20069,6 Lac,m,House,Prakash Subba,9802070333,info@nepalhomesearch.com,Commercial Building for Rent
"Jul 28, 2023",247,Sanagaun,Nearme Nepal,Lalitpur,NH20062,https://www.nepalhomes.com/detail/house-for-sale-NH20062,2.15 Cr,NA,House,MIlan Jung Thapa,9819793696,nearmenepal99@gmail.com,House for Sale
"Jul 27, 2023",66,Talchikhel,Fyafulla Real Estate Services,Lalitpur,NH20055,https://www.nepalhomes.com/detail/2-bhk-flats-for-rent-NH20055,"22,000",m,Flats,Tul Bahadur Tamang,9851132469,info@fyafullaa.com,2 BHK Flats for Rent
"Jul 28, 2023",148,Sunakothi,Nepal Real Estate Solution,Lalitpur,NH20058,https://www.nepalhomes.com/detail/residential-land-for-sale-NH20058,33 Lac,aana,Land,Gopal Barudi,9851169909,info@realestateinnepal.com,Residential Land for Sale
"Jul 28, 2023",1.7k,Golfutar,Nepal Real Estate Solution,Kathmandu,NH20059,https://www.nepalhomes.com/detail/house-for-sale-NH20059,4.6 Cr,NA,House,Gopal Barudi,9851169909,info@realestateinnepal.com,House for Sale
"Jul 28, 2023",297,Tikathali,Nearme Nepal,Lalitpur,NH20061,https://www.nepalhomes.com/detail/house-for-sale-NH20061,Price on call,NA,House,MIlan Jung Thapa,9819793696,nearmenepal99@gmail.com,House for Sale
"Jul 28, 2023",130,Gongabu,Fyafulla Real Estate Services,Kathmandu,NH20060,https://www.nepalhomes.com/detail/house-for-rent-NH20060,1.25 Lac,m,House,Tul Bahadur Tamang,9851132469,info@fyafullaa.com,House for Rent
"Jul 26, 2023",619,Ramkot,Fyafulla Real Estate Services,Kathmandu,NH20046,https://www.nepalhomes.com/detail/residential-land-for-sale-NH20046,32 Lac,aana,Land,Tul Bahadur Tamang,9851132469,info@fyafullaa.com,Residential Land for Sale
"Jul 26, 2023",94,Sanepa,Nepal Real Estate Solution,Lalitpur,NH20050,https://www.nepalhomes.com/detail/2-bhk-house-for-rent-NH20050,"35,000",m,House,Gopal Barudi,9851169909,info@realestateinnepal.com,2 BHK House for Rent
"Jul 26, 2023",918,Dhumbarahi,Lucky Housing and Real Estate,Kathmandu,NH20047,https://www.nepalhomes.com/detail/house-for-sale-NH20047,Price on call,NA,House,Uddhav Sedhain,9823013235,support@nepalhomes.com,House for Sale
"Jul 26, 2023",73,Patan,Nepal Real Estate Solution,Lalitpur,NH20049,https://www.nepalhomes.com/detail/2-bhk-apartment-for-rent-NH20049,"80,000",m,Apartment,Gopal Barudi,9851169909,info@realestateinnepal.com,2 BHK Apartment for Rent
"Jul 26, 2023",381,Jhamsikhel,Nepal Real Estate Solution,Lalitpur,NH20048,https://www.nepalhomes.com/detail/3-bhk-apartment-for-rent-NH20048,Price on call,NA,Apartment,Gopal Barudi,9851169909,info@realestateinnepal.com,3 BHK Apartment for Rent
"Jul 26, 2023",175,Satdobato,G.P. Real Estate Services,Lalitpur,NH20053,https://www.nepalhomes.com/detail/4-bhk-house-for-sale-NH20053,2.65 Cr,NA,House,Pradip Karki,9860342444,realstategp46@gmail.com,4 BHK House for Sale
"Jul 24, 2023",190,Thapagaun,House Land,Kathmandu,NH20040,https://www.nepalhomes.com/detail/residential-land-for-sale-NH20040,35 Lac,aana,Land,Ashish Shrestha,9842999119,info@houseland.com.np,Residential Land for Sale
"Jul 24, 2023",320,Indrayani,House Land,Kathmandu,NH20039,https://www.nepalhomes.com/detail/2-bhk-house-for-sale-NH20039,Price on call,NA,House,Ashish Shrestha,9842999119,info@houseland.com.np,2 BHK House for Sale
"Jul 25, 2023",565,Baluwatar,Fyafulla Real Estate Services,Kathmandu,NH20044,https://www.nepalhomes.com/detail/bungalow-house-for-rent-NH20044,2 Lac,m,House,Tul Bahadur Tamang,9851132469,info@fyafullaa.com,Bungalow House for Rent
"Jul 25, 2023",183,Balkumari,Nepal Bhoomi Real Estate Agency,Lalitpur,NH20042,https://www.nepalhomes.com/detail/commercial-land-for-rent-NH20042,1.85 Lac,m,Land,Suresh Tamang,9818783518,info@nepalbhoomi.com,Commercial Land for Rent
"Jul 24, 2023",98,Charghare,C Marg Service,Kathmandu,NH20036,https://www.nepalhomes.com/detail/land-for-sale-NH20036,35 Lac,aana,Land,Chetan Jagat,9840042012,cmargservice@gmail.com,Land for Sale
"Jul 21, 2023",95,Pepsicola,Nepal Bhoomi Real Estate Agency,Kathmandu,NH20028,https://www.nepalhomes.com/detail/commercial-land-for-rent-NH20028,1.5 Lac,aana,Land,Suresh Tamang,9818783518,info@nepalbhoomi.com,Commercial Land for Rent
"Jul 23, 2023",107,Baneshwor,Nepal Home Search,Kathmandu,NH20034,https://www.nepalhomes.com/detail/office-space-for-rent-NH20034,130,sq. ft.,Office Space,Prakash Subba,9802070333,info@nepalhomesearch.com,Office Space for Rent
"Jul 21, 2023",1.4k,Budhanilkantha,Nepal Bhoomi Real Estate Agency,Kathmandu,NH20027,https://www.nepalhomes.com/detail/house-for-sale-NH20027,8.5 Cr,NA,House,Suresh Tamang,9818783518,info@nepalbhoomi.com,House for Sale
"Jul 23, 2023",424,Dhulikhel,Nepal Home Search,Kavrepalanchok,NH20033,https://www.nepalhomes.com/detail/agricultural-land-for-sale-NH20033,Price on call,m,Land,Prakash Subba,9802070333,info@nepalhomesearch.com,Agricultural Land for Sale
"Jul 20, 2023",155,Thapathali,Smart D Estate,Kathmandu,NH20020,https://www.nepalhomes.com/detail/godam-space-for-rent-NH20020,"19,000",m,Shop Space,Prasanna Dharel,9861589682,info@smartdestate.com,Godam Space for Rent
"Jul 20, 2023",407,Changunarayan,House Land,Bhaktapur,NH20021,https://www.nepalhomes.com/detail/residential-land-for-sale-NH20021,28 Lac,aana,Land,Ashish Shrestha,9842999119,info@houseland.com.np,Residential Land for Sale
"Jul 20, 2023",71,Kageshwari Manohara,House Land,Kathmandu,NH20023,https://www.nepalhomes.com/detail/residential-land-for-sale-NH20023,25 Lac,aana,Land,Ashish Shrestha,9842999119,info@houseland.com.np,Residential Land for Sale
"Jul 21, 2023",130,Imadol,Property In Nepal,Lalitpur,NH20025,https://www.nepalhomes.com/detail/house-for-sale-NH20025,3.25 Cr,NA,House,Ramesh Barudi,9818262007,propertyinnepal22@gmail.com,House for Sale
"Jul 20, 2023",156,Changunarayan,House Land,Bhaktapur,NH20022,https://www.nepalhomes.com/detail/residential-land-for-sale-NH20022,25 Lac,aana,Land,Ashish Shrestha,9842999119,info@houseland.com.np,Residential Land for Sale
"Jul 21, 2023",161,Imadol,Property In Nepal,Lalitpur,NH20026,https://www.nepalhomes.com/detail/house-for-sale-NH20026,2.75 Cr,NA,House,Ramesh Barudi,9818262007,propertyinnepal22@gmail.com,House for Sale
"Jul 20, 2023",424,Imadol,G.P. Real Estate Services,Lalitpur,NH20019,https://www.nepalhomes.com/detail/house-for-sale-NH20019,3.25 Cr,NA,House,Pradip Karki,9860342444,realstategp46@gmail.com,House for Sale
"Jul 18, 2023",770,Narayanthan,Ghar Jagga Bazar Realestate,Kathmandu,NH20011,https://www.nepalhomes.com/detail/house-for-sale-NH20011,10.5 Cr,NA,House,Avinish Bantawa,9818909311,gharjaggabazar@gmail.com,House for Sale
"Jul 18, 2023",184,Golfutar,Ghar Jagga Bazar Realestate,Kathmandu,NH20012,https://www.nepalhomes.com/detail/house-for-sale-NH20012,4.15 Cr,NA,House,Avinish Bantawa,9818909311,gharjaggabazar@gmail.com,House for Sale
"Jul 19, 2023",115,Makalbari,Ghar Jagga Bazar Realestate,Kathmandu,NH20014,https://www.nepalhomes.com/detail/house-for-sale-NH20014,2.9 Cr,NA,House,,9818909311,gharjaggabazar@gmail.com,House for Sale
"Jul 18, 2023",213,Karyabinayak,Ghar Jagga Bazar Realestate,Lalitpur,NH20013,https://www.nepalhomes.com/detail/4-bhk-house-for-sale-NH20013,3.5 Cr,NA,House,Avinish Bantawa,9818909311,gharjaggabazar@gmail.com,4 BHK House for Sale
"Jul 20, 2023",969,Sainbu,Ghar Jagga Bazar Realestate,Lalitpur,NH20017,https://www.nepalhomes.com/detail/house-for-sale-NH20017,6.9 Cr,NA,House,Avinish Bantawa,9818909311,gharjaggabazar@gmail.com,House for Sale
"Jul 20, 2023",1.3k,Sanepa,Property In Nepal,Lalitpur,NH20015,https://www.nepalhomes.com/detail/bungalow-house-for-sale-NH20015,18 Cr,NA,House,Ramesh Barudi,9818262007,propertyinnepal22@gmail.com,Bungalow House for Sale
"Jul 18, 2023",812,Tikathali,Nearme Nepal,Lalitpur,NH20010,https://www.nepalhomes.com/detail/house-for-sale-NH20010,Price on call,NA,House,MIlan Jung Thapa,9819793696,nearmenepal99@gmail.com,House for Sale
"Jul 20, 2023",489,Lazimpat,Ghar Jagga Bazar Realestate,Kathmandu,NH20016,https://www.nepalhomes.com/detail/residential-land-for-sale-NH20016,45 Lac,aana,Land,Avinish Bantawa,9818909311,gharjaggabazar@gmail.com,Residential Land for Sale
"Jul 17, 2023",764,Gwarko,G.P. Real Estate Services,Lalitpur,NH20004,https://www.nepalhomes.com/detail/4-bhk-house-for-sale-NH20004,3.15 Cr,NA,House,Pradip Karki,9860342444,realstategp46@gmail.com,4 BHK House for Sale
"Jul 17, 2023",585,Sanagaun,G.P. Real Estate Services,Lalitpur,NH20003,https://www.nepalhomes.com/detail/house-for-sale-NH20003,2.5 Cr,NA,House,Pradip Karki,9860342444,realstategp46@gmail.com,House for Sale
"Jul 18, 2023",89,Nijgadh,Nepal Real Estate Solution,Bara,NH20008,https://www.nepalhomes.com/detail/commercial-land-for-sale-NH20008,60 Lac,kattha,Land,Gopal Barudi,9851169909,info@realestateinnepal.com,Commercial Land for Sale
"Jul 17, 2023",57,Nagarjun,Fyafulla Real Estate Services,Kathmandu,NH20005,https://www.nepalhomes.com/detail/residential-land-for-sale-NH20005,41 Lac,aana,Land,Tul Bahadur Tamang,9851132469,info@fyafullaa.com,Residential Land for Sale
"Jul 18, 2023",204,Baluwatar,Fyafulla Real Estate Services,Kathmandu,NH20007,https://www.nepalhomes.com/detail/house-for-rent-NH20007,1.8 Lac,m,House,Tul Bahadur Tamang,9851132469,info@fyafullaa.com,House for Rent
"Jul 17, 2023",61,Imadol,G.P. Real Estate Services,Lalitpur,NH20002,https://www.nepalhomes.com/detail/4-bhk-house-for-sale-NH20002,2.99 Cr,NA,House,Pradip Karki,9860342444,realstategp46@gmail.com,4 BHK House for Sale
"Jul 18, 2023",63,Tikathali,Nepal Real Estate Solution,Lalitpur,NH20009,https://www.nepalhomes.com/detail/house-for-rent-NH20009,"55,000",m,House,Gopal Barudi,9851169909,info@realestateinnepal.com,House for Rent
"Jul 17, 2023",720,Pasikot,Serene Estates,Kathmandu,NH20006,https://www.nepalhomes.com/detail/bungalow-house-located-at-pasikot-for-sale-NH20006,7 Cr,NA,House,,9841794975,sereneestates71@gmail.com,House for sale
"Jul 16, 2023",52,Bhaisepati,Fyafulla Real Estate Services,Lalitpur,NH19997,https://www.nepalhomes.com/detail/2-bhk-flats-for-rent-NH19997,"20,000",m,Flats,Tul Bahadur Tamang,9851132469,info@fyafullaa.com,2 BHK Flats for Rent
"Jul 16, 2023",187,Kupandole,Property In Nepal,Lalitpur,NH19996,https://www.nepalhomes.com/detail/3-bhk-house-for-sale-NH19996,Price on call,m,House,Ramesh Barudi,9818262007,propertyinnepal22@gmail.com,3 BHK House for Sale
"Jul 16, 2023",94,Sanepa,Nepal Real Estate Solution,Lalitpur,NH19999,https://www.nepalhomes.com/detail/attractive-land-for-sale-NH19999,80 Lac,aana,Land,Gopal Barudi,9851169909,info@realestateinnepal.com,Attractive Land for Sale
"Jul 15, 2023",94,Bhangal,Sweta Kapali,Kathmandu,NH19994,https://www.nepalhomes.com/detail/house-for-rent-NH19994,"90,000",m,House,,980-1189696,sneh.hs@gmail.com,House for Rent
"Jul 17, 2023",374,Lubhu,Nepal Real Estate Solution,Lalitpur,NH20000,https://www.nepalhomes.com/detail/residential-land-for-sale-NH20000,30 Lac,aana,Land,Gopal Barudi,9851169909,info@realestateinnepal.com,Residential Land for Sale
"Jul 17, 2023",113,Ochu Height,G.P. Real Estate Services,Lalitpur,NH20001,https://www.nepalhomes.com/detail/house-for-sale-NH20001,2 Cr,NA,House,Pradip Karki,9860342444,realstategp46@gmail.com,House for Sale
"Jul 16, 2023",92,Kusunti,Nepal Real Estate Solution,Lalitpur,NH19998,https://www.nepalhomes.com/detail/residential-land-for-sale-NH19998,40 Lac,aana,Land,Gopal Barudi,9851169909,info@realestateinnepal.com,Residential Land for Sale
"Jul 14, 2023",73,Budhanilkantha,Nepal Real Estate Solution,Kathmandu,NH19987,https://www.nepalhomes.com/detail/residential-land-for-sale-NH19987,60 Lac,aana,Land,Gopal Barudi,9851169909,info@realestateinnepal.com,Residential Land for Sale
"Jul 14, 2023",156,Suncity,Nepal Home Search,Kathmandu,NH19990,https://www.nepalhomes.com/detail/2-bhk-apartment-for-sale-NH19990,Price on call,m,Apartment,Prakash Subba,9802070333,info@nepalhomesearch.com,2 BHK Apartment for Sale
"Jul 14, 2023",93,Swoyambhu,Nepal Real Estate Solution,Kathmandu,NH19989,https://www.nepalhomes.com/detail/house-for-rent-NH19989,10 Lac,m,House,Gopal Barudi,9851169909,info@realestateinnepal.com,House for Rent
"Jul 14, 2023",95,Sanepa,Nepal Real Estate Solution,Lalitpur,NH19988,https://www.nepalhomes.com/detail/commercial-land-for-sale-NH19988,90 Lac,aana,Land,Gopal Barudi,9851169909,info@realestateinnepal.com,Commercial Land for Sale
"Jul 14, 2023",79,Jhamsikhel,Smart D Estate,Lalitpur,NH19991,https://www.nepalhomes.com/detail/2-bhk-apartment-for-rent-NH19991,"75,000",m,Apartment,Prasanna Dharel,9861589682,info@smartdestate.com,2 BHK Apartment for Rent
"Jul 14, 2023",49,Ekantakuna,Smart D Estate,Lalitpur,NH19992,https://www.nepalhomes.com/detail/open-space-office-space-for-rent-NH19992,"70,000",m,Office Space,Prasanna Dharel,9861589682,info@smartdestate.com,Office Space for Rent
"Jul 15, 2023",38,Grande Hospital,yammaaa,Kathmandu,NH19993,https://www.nepalhomes.com/detail/attractive-house-for-sale-NH19993,4.7 Cr,NA,House,,980-1189696,subika.bohara@gmail.com,House for Sale
"Jul 14, 2023",108,Budhanilkantha,Nepal Real Estate Solution,Kathmandu,NH19986,https://www.nepalhomes.com/detail/house-for-sale-NH19986,7.5 Cr,NA,House,Gopal Barudi,9851169909,info@realestateinnepal.com,House for Sale
"Jul 12, 2023",98,Bhaisepati,fhk,Lalitpur,NH19979,https://www.nepalhomes.com/detail/4-bhk-flats-for-rent-NH19979,"22,000",m,Flats,,980-1189696,saroserai.16g@gmail.com,4 BHK Flats for Rent
"Jul 13, 2023",62,Bhaisepati,Ajay Kunwar,Lalitpur,NH19981,https://www.nepalhomes.com/detail/residential-land-for-sale-NH19981,43 Lac,aana,Land,,980-1189696,ajaykunwar055@gmail.com,Residential Land for Sale
"Jul 12, 2023",587,Muhanpokhari,Fix Home Solutions,Kathmandu,NH19980,https://www.nepalhomes.com/detail/bungalow-house-for-sale-NH19980,5.25 Cr,NA,House,,9863680035,fixjars@gmail.com,Bungalow House for Sale
"Jul 13, 2023",113,Karyabinayak,Shirish Rajbhandary,Lalitpur,NH19983,https://www.nepalhomes.com/detail/4-bhk-house-for-rent-NH19983,8 Lac,y,House,,980-1189696,shirishrb@gmail.com,4 BHK House for Rent
"Jul 13, 2023",116,Nakkhu,Ajay Kunwar,Lalitpur,NH19982,https://www.nepalhomes.com/detail/33-aana-land-on-sale-at-nakkhu-lalitpur-NH19982,30 Lac,aana,Land,,980-1189696,ajaykunwar055@gmail.com,Land on sale
"Jul 13, 2023",120,Panipokhari,SELCO RE,Kathmandu,NH19984,https://www.nepalhomes.com/detail/3-bhk-apartment-for-sale-at-panipokhari-NH19984,3.9 Cr,NA,Apartment,,9851038664,selco.realestate57@gmail.com,Apartment for Sale
"Jul 14, 2023",55,Badeli,Fix Home Solutions,Kathmandu,NH19985,https://www.nepalhomes.com/detail/residential-land-for-sale-NH19985,40 Lac,aana,Land,,9863680035,fixjars@gmail.com,Residential Land for Sale
"Jul 11, 2023",94,Dhapakhel,Property In Nepal,Lalitpur,NH19972,https://www.nepalhomes.com/detail/3-bhk-apartment-for-sale-NH19972,2.5 Cr,NA,Apartment,Ramesh Barudi,9818262007,propertyinnepal22@gmail.com,3 BHK Apartment for Sale
"Jul 11, 2023",140,Bhaisepati,Property In Nepal,Lalitpur,NH19978,https://www.nepalhomes.com/detail/2-bhk-apartment-for-rent-NH19978,"30,000",NA,Apartment,Ramesh Barudi,9818262007,propertyinnepal22@gmail.com,2 BHK Apartment for Rent
"Jul 11, 2023",67,Maharajgunj,Property In Nepal,Kathmandu,NH19973,https://www.nepalhomes.com/detail/house-for-rent-NH19973,1.7 Lac,m,House,Ramesh Barudi,9818262007,propertyinnepal22@gmail.com,House for Rent
"Jul 11, 2023",983,Imadol,Property In Nepal,Lalitpur,NH19975,https://www.nepalhomes.com/detail/4-bhk-house-for-sale-NH19975,1.99 Cr,NA,House,Ramesh Barudi,9818262007,propertyinnepal22@gmail.com,4 BHK House for Sale
"Jul 11, 2023",152,Bhaisepati,Property In Nepal,Lalitpur,NH19971,https://www.nepalhomes.com/detail/bungalow-house-for-rent-NH19971,2.73 Lac,m,House,Ramesh Barudi,9818262007,propertyinnepal22@gmail.com,Bungalow House for Rent
"Jul 11, 2023",90,Satdobato,Property In Nepal,Lalitpur,NH19976,https://www.nepalhomes.com/detail/house-for-sale-NH19976,4.75 Cr,NA,House,Ramesh Barudi,9818262007,propertyinnepal22@gmail.com,House for Sale
"Jul 11, 2023",134,Bhaisepati,Property In Nepal,Lalitpur,NH19974,https://www.nepalhomes.com/detail/bungalow-house-for-sale-NH19974,14 Cr,NA,House,Ramesh Barudi,9818262007,propertyinnepal22@gmail.com,Bungalow House for Sale
"Jul 11, 2023",223,Imadol,Property In Nepal,Lalitpur,NH19977,https://www.nepalhomes.com/detail/house-for-sale-NH19977,2.9 Cr,NA,House,Ramesh Barudi,9818262007,propertyinnepal22@gmail.com,House for Sale
"Jul 11, 2023",192,Bhaisepati,Property In Nepal,Lalitpur,NH19970,https://www.nepalhomes.com/detail/3-bhk-house-for-sale-NH19970,3.3 Cr,NA,House,Ramesh Barudi,9818262007,propertyinnepal22@gmail.com,3 BHK House for Sale
"Jul 11, 2023",76,Budhanilkantha,Property In Nepal,Kathmandu,NH19962,https://www.nepalhomes.com/detail/house-for-sale-NH19962,4 Cr,NA,House,Ramesh Barudi,9818262007,propertyinnepal22@gmail.com,House for Sale
"Jul 11, 2023",28,Bhaisepati,Property In Nepal,Lalitpur,NH19964,https://www.nepalhomes.com/detail/bungalow-house-for-rent-NH19964,2.5 Lac,m,House,Ramesh Barudi,9818262007,propertyinnepal22@gmail.com,Bungalow House for Rent
"Jul 11, 2023",74,Khumaltar,Property In Nepal,Lalitpur,NH19966,https://www.nepalhomes.com/detail/house-for-sale-NH19966,4.25 Cr,NA,House,Ramesh Barudi,9818262007,propertyinnepal22@gmail.com,House for Sale
"Jul 11, 2023",44,Hattiban,Property In Nepal,Lalitpur,NH19963,https://www.nepalhomes.com/detail/4-bhk-apartment-for-sale-NH19963,4.5 Cr,NA,Apartment,Ramesh Barudi,9818262007,propertyinnepal22@gmail.com,4 BHK Apartment for Sale
"Jul 11, 2023",20,Jawalakhel,Property In Nepal,Lalitpur,NH19965,https://www.nepalhomes.com/detail/4-bhk-apartment-for-rent-NH19965,2.6 Lac,m,Apartment,Ramesh Barudi,9818262007,propertyinnepal22@gmail.com,4 BHK Apartment for Rent
"Jul 11, 2023",36,Imadol,Property In Nepal,Lalitpur,NH19967,https://www.nepalhomes.com/detail/bungalow-house-for-sale-NH19967,4.25 Cr,NA,House,Ramesh Barudi,9818262007,propertyinnepal22@gmail.com,Bungalow House for Sale
"Jul 11, 2023",69,Hattiban,Property In Nepal,Lalitpur,NH19968,https://www.nepalhomes.com/detail/house-for-sale-NH19968,2.25 Cr,NA,House,Ramesh Barudi,9818262007,propertyinnepal22@gmail.com,House for Sale
"Jul 11, 2023",41,Gyaneshwor,Property In Nepal,Kathmandu,NH19961,https://www.nepalhomes.com/detail/house-for-sale-NH19961,4.5 Cr,NA,House,Ramesh Barudi,9818262007,propertyinnepal22@gmail.com,House for Sale
"Jul 10, 2023",90,Budhanilkantha,Nepal Real Estate Solution,Kathmandu,NH19957,https://www.nepalhomes.com/detail/residential-land-for-sale-NH19957,50 Lac,aana,Land,Gopal Barudi,9851169909,info@realestateinnepal.com,Residential Land for Sale
"Jul 10, 2023",249,Kharibot,Lucky Housing and Real Estate,Kathmandu,NH19958,https://www.nepalhomes.com/detail/house-for-sale-NH19958,2.45 Cr,NA,House,Uddhav Sedhain,9823013235,support@nepalhomes.com,House for Sale
"Jul 10, 2023",126,Khumaltar,Property In Nepal,Lalitpur,NH19955,https://www.nepalhomes.com/detail/4-bhk-house-for-sale-NH19955,4.25 Cr,NA,House,Ramesh Barudi,9818262007,propertyinnepal22@gmail.com,4 BHK House for Sale
"Jul 10, 2023",90,Bhaisepati,Property In Nepal,Lalitpur,NH19954,https://www.nepalhomes.com/detail/bungalow-house-for-sale-NH19954,6.5 Cr,NA,House,Ramesh Barudi,9818262007,propertyinnepal22@gmail.com,Bungalow House for Sale
"Jul 11, 2023",39,Imadol,Property In Nepal,Lalitpur,NH19959,https://www.nepalhomes.com/detail/house-for-sale-NH19959,4.99 Cr,NA,House,Ramesh Barudi,9818262007,propertyinnepal22@gmail.com,House for Sale
